대분류(NCS),중분류(NCS),소분류(NCS),세분류(NCS),코드(KECO),세분류(KECO)
14. 건설,08. 해양자원,03. 해양플랜트 설계·설치·운용,05. 해양플랜트시운전 설계,1511,기계공학 기술자 및 연구원
14. 건설,08. 해양자원,03. 해양플랜트 설계·설치·운용,05. 해양플랜트시운전 설계,1531,전기공학 기술자 및 연구원
14. 건설,08. 해양자원,03. 해양플랜트 설계·설치·운용,05. 해양플랜트시운전 설계,1541,화학공학 기술자 및 연구원
14. 건설,08. 해양자원,03. 해양플랜트 설계·설치·운용,06. 해양플랜트안전설계,1511,기계공학 기술자 및 연구원
14. 건설,08. 해양자원,03. 해양플랜트 설계·설치·운용,06. 해양플랜트안전설계,1531,전기공학 기술자 및 연구원
14. 건설,08. 해양자원,03. 해양플랜트 설계·설치·운용,06. 해양플랜트안전설계,1541,화학공학 기술자 및 연구원
14. 건설,08. 해양자원,03. 해양플랜트 설계·설치·운용,06. 해양플랜트안전설계,1582,소방공학 기술자 및 연구원
14. 건설,08. 해양자원,03. 해양플랜트 설계·설치·운용,07. 해양플랜트종합설계,1511,기계공학 기술자 및 연구원
14. 건설,08. 해양자원,03. 해양플랜트 설계·설치·운용,08. 해양플랜트구조설계,1511,기계공학 기술자 및 연구원
14. 건설,08. 해양자원,03. 해양플랜트 설계·설치·운용,09. 해양플랜트기계설계,1511,기계공학 기술자 및 연구원
14. 건설,08. 해양자원,03. 해양플랜트 설계·설치·운용,10. 해양플랜트계장설계,1511,기계공학 기술자 및 연구원
14. 건설,08. 해양자원,03. 해양플랜트 설계·설치·운용,10. 해양플랜트계장설계,1531,전기공학 기술자 및 연구원
14. 건설,08. 해양자원,03. 해양플랜트 설계·설치·운용,11. 해양플랜트배관설계,1511,기계공학 기술자 및 연구원
14. 건설,08. 해양자원,03. 해양플랜트 설계·설치·운용,12. 해양플랜트전장설계,1531,전기공학 기술자 및 연구원
14. 건설,08. 해양자원,04. 해양자원개발· 관리,01. 해양자원탐사,1406,측량·지리정보 전문가
14. 건설,08. 해양자원,04. 해양자원개발· 관리,01. 해양자원탐사,1551,가스·에너지공학 기술자 및 연구원
14. 건설,08. 해양자원,04. 해양자원개발· 관리,02. 해양자원개발,1551,가스·에너지공학 기술자 및 연구원
14. 건설,08. 해양자원,04. 해양자원개발· 관리,03. 해양자원관리,1521,금속·재료공학 기술자 및 연구원
14. 건설,08. 해양자원,04. 해양자원개발· 관리,03. 해양자원관리,1551,가스·에너지공학 기술자 및 연구원
14. 건설,08. 해양자원,05. 잠수,01. 일반잠수,4164,촬영 기사
14. 건설,08. 해양자원,05. 잠수,02. 산업잠수,7059,기타 채굴·토목 종사원
14. 건설,08. 해양자원,05. 잠수,02. 산업잠수,8241,용접원
15. 기계,01. 기계설계,01. 설계기획,01. 기계설계기획,1511,기계공학 기술자 및 연구원
15. 기계,01. 기계설계,01. 설계기획,01. 기계설계기획,1512,로봇공학 기술자 및 연구원
15. 기계,01. 기계설계,01. 설계기획,02. 기계개발기획,1511,기계공학 기술자 및 연구원
15. 기계,01. 기계설계,01. 설계기획,02. 기계개발기획,1512,로봇공학 기술자 및 연구원
15. 기계,01. 기계설계,01. 설계기획,03. 기계조달,0283,자재·구매·물류 사무원
15. 기계,01. 기계설계,01. 설계기획,03. 기계조달,1511,기계공학 기술자 및 연구원
15. 기계,01. 기계설계,01. 설계기획,03. 기계조달,1512,로봇공학 기술자 및 연구원
15. 기계,01. 기계설계,01. 설계기획,04. 기계마케팅,0241,광고·홍보 전문가
15. 기계,01. 기계설계,01. 설계기획,04. 기계마케팅,0261,기획·마케팅 사무원
15. 기계,01. 기계설계,01. 설계기획,04. 기계마케팅,6121,기술 영업원
15. 기계,01. 기계설계,02. 기계설계,01. 기계요소설계,1511,기계공학 기술자 및 연구원
15. 기계,01. 기계설계,02. 기계설계,01. 기계요소설계,1512,로봇공학 기술자 및 연구원
15. 기계,01. 기계설계,02. 기계설계,02. 기계시스템설계,1511,기계공학 기술자 및 연구원
15. 기계,01. 기계설계,02. 기계설계,02. 기계시스템설계,1512,로봇공학 기술자 및 연구원
15. 기계,01. 기계설계,02. 기계설계,03. 구조해석설계,1511,기계공학 기술자 및 연구원
15. 기계,01. 기계설계,02. 기계설계,03. 구조해석설계,1512,로봇공학 기술자 및 연구원
15. 기계,01. 기계설계,02. 기계설계,04. 기계제어설계,1511,기계공학 기술자 및 연구원
15. 기계,01. 기계설계,02. 기계설계,04. 기계제어설계,1512,로봇공학 기술자 및 연구원
15. 기계,02. 기계가공,01. 절삭가공,01. 선반가공,8132,금속 공작기계 조작원
15. 기계,02. 기계가공,01. 절삭가공,02. 밀링가공,8132,금속 공작기계 조작원
15. 기계,02. 기계가공,01. 절삭가공,03. 연삭가공,8132,금속 공작기계 조작원
15. 기계,02. 기계가공,01. 절삭가공,04. CAM,8132,금속 공작기계 조작원
15. 기계,02. 기계가공,01. 절삭가공,05. 측정,1513,기계·로봇공학 시험원
15. 기계,02. 기계가공,01. 절삭가공,05. 측정,8132,금속 공작기계 조작원
15. 기계,02. 기계가공,01. 절삭가공,06. 성형가공,8132,금속 공작기계 조작원
15. 기계,02. 기계가공,02. 특수가공,01. 방전가공,8132,금속 공작기계 조작원
15. 기계,02. 기계가공,02. 특수가공,02. 레이저가공,8132,금속 공작기계 조작원
15. 기계,02. 기계가공,02. 특수가공,03. 워터젯가공,8132,금속 공작기계 조작원
15. 기계,02. 기계가공,02. 특수가공,04. 플라즈마가공,8132,금속 공작기계 조작원
15. 기계,03. 기계조립·관리,01. 기계조립,01. 기계수동조립,8161,일반기계 조립원
15. 기계,03. 기계조립·관리,01. 기계조립,02. 기계소프트웨어개발,1331,시스템 소프트웨어 개발자
15. 기계,03. 기계조립·관리,01. 기계조립,02. 기계소프트웨어개발,1511,기계공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,01. 기계조립,02. 기계소프트웨어개발,1512,로봇공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,01. 기계조립,03. 기계하드웨어개발,1532,전자공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,01. 기계조립,04. 기계펌웨어개발,1331,시스템 소프트웨어 개발자
15. 기계,03. 기계조립·관리,01. 기계조립,04. 기계펌웨어개발,1511,기계공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,01. 기계조립,04. 기계펌웨어개발,1512,로봇공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,01. 기계조립,04. 기계펌웨어개발,1532,전자공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,02. 기계생산관리,01. 기계생산관리계획,0284,생산·품질 사무원
15. 기계,03. 기계조립·관리,02. 기계생산관리,01. 기계생산관리계획,1511,기계공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,02. 기계생산관리,01. 기계생산관리계획,1512,로봇공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,02. 기계생산관리,02. 기계자재관리,0283,자재·구매·물류 사무원
15. 기계,03. 기계조립·관리,02. 기계생산관리,02. 기계자재관리,1511,기계공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,02. 기계생산관리,02. 기계자재관리,1512,로봇공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,02. 기계생산관리,03. 기계공정관리,0284,생산·품질 사무원
15. 기계,03. 기계조립·관리,02. 기계생산관리,03. 기계공정관리,1511,기계공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,02. 기계생산관리,03. 기계공정관리,1512,로봇공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,02. 기계생산관리,04. 기계생산성관리,0284,생산·품질 사무원
15. 기계,03. 기계조립·관리,02. 기계생산관리,04. 기계생산성관리,1511,기계공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,02. 기계생산관리,04. 기계생산성관리,1512,로봇공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,02. 기계생산관리,05. 기계작업감독,1511,기계공학 기술자 및 연구원
15. 기계,03. 기계조립·관리,02. 기계생산관리,05. 기계작업감독,1512,로봇공학 기술자 및 연구원
15. 기계,04. 기계품질관리,01. 기계품질관리,01. 기계품질계획,0284,생산·품질 사무원
15. 기계,04. 기계품질관리,01. 기계품질관리,01. 기계품질계획,1511,기계공학 기술자 및 연구원
15. 기계,04. 기계품질관리,01. 기계품질관리,01. 기계품질계획,1512,로봇공학 기술자 및 연구원
15. 기계,04. 기계품질관리,01. 기계품질관리,02. 기계품질관리,0284,생산·품질 사무원
15. 기계,04. 기계품질관리,01. 기계품질관리,02. 기계품질관리,1511,기계공학 기술자 및 연구원
15. 기계,04. 기계품질관리,01. 기계품질관리,02. 기계품질관리,1512,로봇공학 기술자 및 연구원
15. 기계,04. 기계품질관리,01. 기계품질관리,03. 기계품질평가,0284,생산·품질 사무원
15. 기계,04. 기계품질관리,01. 기계품질관리,03. 기계품질평가,1511,기계공학 기술자 및 연구원
15. 기계,04. 기계품질관리,01. 기계품질관리,03. 기계품질평가,1512,로봇공학 기술자 및 연구원
15. 기계,05. 기계장치설치,01. 기계장비설치· 정비,01. 운반하역기계설치· 정비,8113,물품이동장비 설치·정비원
15. 기계,05. 기계장치설치,01. 기계장비설치· 정비,02. 건설광산기계설치· 정비,8116,건설·광업 기계 설치·정비원
15. 기계,05. 기계장치설치,01. 기계장비설치· 정비,03. 섬유기계설치·정비,8111,공업기계 설치·정비원
15. 기계,05. 기계장치설치,01. 기계장비설치· 정비,04. 공작기계설치·정비,8111,공업기계 설치·정비원
15. 기계,05. 기계장치설치,01. 기계장비설치· 정비,05. 고무프라스틱기계 설치·정비,8111,공업기계 설치·정비원
15. 기계,05. 기계장치설치,01. 기계장비설치· 정비,06. 농업용기계설치·정비,8119,농업용 및 기타 기계장비 설치·정비원
15. 기계,05. 기계장치설치,01. 기계장비설치· 정비,07. 승강기설치·정비,8112,승강기 설치·정비원
15. 기계,05. 기계장치설치,02. 냉동공조설비,01. 냉동공조설계,1511,기계공학 기술자 및 연구원
15. 기계,05. 기계장치설치,02. 냉동공조설비,02. 냉동공조설치,8114,냉동·냉장·공조기 설치· 정비원
15. 기계,05. 기계장치설치,02. 냉동공조설비,03. 냉동공조유지보수 관리,8114,냉동·냉장·공조기 설치· 정비원
15. 기계,05. 기계장치설치,02. 냉동공조설비,03. 냉동공조유지보수 관리,8140,냉·난방 설비 조작원
15. 기계,05. 기계장치설치,02. 냉동공조설비,04. 보일러설치·정비,8115,보일러 설치·정비원
15. 기계,05. 기계장치설치,02. 냉동공조설비,04. 보일러설치·정비,8140,냉·난방 설비 조작원
15. 기계,05. 기계장치설치,02. 냉동공조설비,05. 보일러운영관리,8115,보일러 설치·정비원
15. 기계,05. 기계장치설치,02. 냉동공조설비,05. 보일러운영관리,8140,냉·난방 설비 조작원
15. 기계,05. 기계장치설치,03. 이륜차정비,01. 오토바이정비,8129,기타 운송장비 정비원
15. 기계,05. 기계장치설치,03. 이륜차정비,02. 자전거정비,8129,기타 운송장비 정비원
15. 기계,06. 자동차,01. 자동차설계,01. 자동차설계,1511,기계공학 기술자 및 연구원
15. 기계,06. 자동차,01. 자동차설계,02. 자동차시험평가,1511,기계공학 기술자 및 연구원
15. 기계,06. 자동차,01. 자동차설계,02. 자동차시험평가,1513,기계·로봇공학 시험원
15. 기계,06. 자동차,01. 자동차설계,03. 자동차공정설계,1511,기계공학 기술자 및 연구원
15. 기계,06. 자동차,02. 자동차제작,01. 자동차조립,8171,자동차 조립원
15. 기계,06. 자동차,02. 자동차제작,01. 자동차조립,8172,자동차 부품 조립원
15. 기계,06. 자동차,02. 자동차제작,02. 자동차성능검사,1513,기계·로봇공학 시험원
15. 기계,06. 자동차,02. 자동차제작,02. 자동차성능검사,8124,자동차 정비원
15. 기계,06. 자동차,03. 자동차정비,01. 자동차전기·전자장치 정비,8124,자동차 정비원
15. 기계,06. 자동차,03. 자동차정비,02. 자동차엔진정비,8124,자동차 정비원
15. 기계,06. 자동차,03. 자동차정비,03. 자동차섀시정비,8124,자동차 정비원
15. 기계,06. 자동차,03. 자동차정비,04. 자동차차체정비,8124,자동차 정비원
15. 기계,06. 자동차,03. 자동차정비,05. 자동차도장,8124,자동차 정비원
15. 기계,06. 자동차,03. 자동차정비,05. 자동차도장,8251,도장원(도장기조작원)
15. 기계,06. 자동차,03. 자동차정비,06. 자동차정비검사,8124,자동차 정비원
15. 기계,06. 자동차,03. 자동차정비,07. 전기자동차정비,8124,자동차 정비원
15. 기계,06. 자동차,04. 자동차정비관리,01. 자동차정비경영관리,0263,총무 사무원 및 대학 행정조교
15. 기계,06. 자동차,04. 자동차정비관리,01. 자동차정비경영관리,8124,자동차 정비원
15. 기계,06. 자동차,04. 자동차정비관리,02. 자동차정비현장관리,8124,자동차 정비원
15. 기계,06. 자동차,05. 자동차관리,01. 자동차영업,6123,자동차 영업원
15. 기계,06. 자동차,05. 자동차관리,02. 자동차튜닝,8124,자동차 정비원
15. 기계,07. 철도차량제작,01. 철도차량설계· 제작,01. 철도차량설계,1511,기계공학 기술자 및 연구원
15. 기계,07. 철도차량제작,01. 철도차량설계· 제작,02. 철도차량제작,1511,기계공학 기술자 및 연구원
15. 기계,07. 철도차량제작,01. 철도차량설계· 제작,02. 철도차량제작,8173,운송장비 조립원
15. 기계,07. 철도차량제작,01. 철도차량설계· 제작,03. 철도차량시운전,1513,기계·로봇공학 시험원
